monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,rent_or_mortgage,financial_advice_score,actual_savings,savings_goal_met,net_cash_flow,expense_ratio,debt_pressure,financial_buffer,saving_behavior,spending_efficiency,lifestyle_burden,debt_ratio_flag,low_emergency_flag,income_type_Mixed,income_type_Salary,category_Education,category_Entertainment,category_Groceries,category_Healthcare,category_Insurance,category_Investments,category_Rent,category_Transportation,category_Utilities,cash_flow_status_Neutral,cash_flow_status_Positive,financial_stress_level_Low,financial_stress_level_Medium
5160.89,2513.62,0.36,2139.14,0,649.0,0.32,322.98,440.18,7,1096.7,35,0,922.25,1982.05,1023.21,99.9,2647.27,1,2647.2700000000004,0.48695729664909554,103.35360000000001,0.43612951459862725,0.5128489758596173,0.7882105447343933,0.17866517883953356,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
4543.47,2187.26,0.09,2771.86,1,698.0,0.3,399.66,80.53,7,1582.48,37,0,439.06,2190.55,730.39,70.8,2356.21,0,2356.21,0.48130144989404705,119.898,0.7231681792839972,0.5184785024436293,1.001046493561094,0.09661412661982585,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
4184.43,2190.78,0.21,2728.62,1,636.0,0.51,353.45,0.0,7,1000.13,67,0,333.29,3286.93,965.31,66.8,1993.65,0,1993.65,0.5234300896204214,180.2595,0.45630948361605633,0.47633098630248266,1.4996623748733904,0.0796310056553329,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
4122.43,4323.02,0.13,3054.99,1,607.0,0.24,149.65,300.76,5,1595.21,85,0,613.17,2148.82,1558.68,79.5,0.0,0,-200.59000000000015,1.0484038773545326,35.916,0.3689182751236118,0.0,0.4969495978279471,0.14870387032155266,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
2551.57,2293.94,0.22,3572.97,1,685.0,0.31,503.07,423.98,2,1166.07,86,0,379.32,2753.34,300.0,95.9,257.63,0,257.6300000000001,0.8986785866793074,155.9517,0.5081047870532562,0.1009296512926188,1.1997437841512197,0.14860317248890334,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
4910.32,2386.86,0.05,2359.45,1,693.0,0.2,794.2,558.22,5,716.03,86,0,422.18,2973.95,1073.34,71.3,2523.46,1,2523.4599999999996,0.4859915460609368,158.84000000000003,0.29986263851314565,0.513804842689949,1.245445712897741,0.0859605971510714,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
3324.79,3993.77,0.33,3072.31,2,670.0,0.51,873.74,194.67,6,1396.84,23,0,646.94,1553.7,1362.0,96.1,0.0,0,-668.98,1.2008485202012154,445.6074,0.3496671898507298,0.0,0.3889335305912481,0.19452220374707965,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
2571.25,1455.54,0.25,2439.37,1,637.0,0.39,486.3,342.51,3,507.87,60,0,452.25,2924.52,1550.85,28.8,1115.71,0,1115.71,0.5658625716784916,189.657,0.34868249412992436,0.4337486636213432,2.007854229887267,0.175818835649723,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
4687.22,2770.55,0.36,2952.45,2,687.0,0.22,143.67,560.85,4,1074.57,25,0,493.52,2635.11,1512.87,90.0,1916.67,0,1916.67,0.5909598952267598,31.6074,0.3877144558099258,0.4088268042028744,0.9507712290956324,0.10526809748689267,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
5454.76,2154.47,0.24,2266.39,1,710.0,0.5,637.62,641.61,4,677.57,21,0,489.71,2510.36,1543.86,81.4,3300.29,1,3300.2900000000004,0.39489823599278556,318.81,0.31434907467976825,0.6049184714870155,1.1646462256491625,0.08976018006657184,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
5347.98,3127.12,0.38,2091.29,1,686.0,0.48,830.49,121.27,2,994.79,68,0,545.33,3026.19,1135.35,81.8,2220.86,1,2220.8599999999997,0.5846198714521273,398.6352,0.3180152935309387,0.41519317701692665,0.9674149329309618,0.1019502783708296,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
1876.64,4276.5,0.23,1681.78,1,716.0,0.43,899.33,313.01,6,1077.59,35,0,670.36,1882.99,1160.24,55.9,0.0,0,-2399.8599999999997,2.277593148846424,386.7119,0.2519205143191116,0.0,0.44020806545879604,0.3570226454485418,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
3742.1,3083.87,0.33,2886.5,1,720.0,0.59,427.68,872.32,5,1118.76,75,0,278.09,2981.98,655.71,97.0,658.23,0,658.23,0.8238812748791109,252.3312,0.3626603390094234,0.17585156688306486,0.9666468927377815,0.07429403435654938,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
3402.84,3095.39,0.06,3036.05,1,689.0,0.46,461.02,667.32,3,1516.96,39,0,420.19,1302.91,785.19,65.3,307.45,0,307.4500000000003,0.909381757074363,212.0692,0.48991244642955184,0.09032445708376421,0.42078355762678477,0.12344587289649336,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
3623.36,3528.04,0.38,2213.47,1,668.0,0.24,393.33,579.28,3,1738.23,34,0,645.86,2373.8,977.71,32.8,95.32,0,95.32000000000016,0.9734242735269123,94.3992,0.4925503819735679,0.026299815691597964,0.6726475188719879,0.178199737332936,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
4266.3,3036.63,0.1,3616.63,0,634.0,0.41,140.33,94.32,7,1396.4,81,0,565.3,1501.63,1042.62,53.5,1229.67,0,1229.67,0.7116045274529562,57.5353,0.4597004901847822,0.2881611323319195,0.4943426289574438,0.13247252360977665,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
3837.87,3038.68,0.15,3960.25,1,672.0,0.21,545.39,472.29,4,1085.05,98,0,349.88,2865.26,1173.12,70.5,799.19,0,799.19,0.7915558484658246,114.5319,0.35696191704389935,0.20818365821192175,0.9426189598905149,0.09114140359011896,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
3219.47,2409.59,0.28,3235.17,1,674.0,0.47,568.4,643.96,7,1165.88,89,0,610.53,1898.94,1126.08,94.7,809.88,0,809.8799999999997,0.7482106649029491,267.14799999999997,0.48364923110109975,0.25147882141426564,0.7877490572847311,0.18957791875098975,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
3748.07,3559.08,0.24,2634.2,1,684.0,0.43,678.38,502.43,9,939.24,36,0,751.18,1903.07,1791.84,69.0,188.99,0,188.99000000000024,0.9493234322111883,291.7034,0.2638255320105166,0.05040983497240649,0.5345582121750073,0.2003643570272094,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
4358.13,3525.91,0.24,3825.04,1,755.0,0.31,726.38,95.86,5,925.21,29,0,412.07,1931.73,1046.86,0.8,832.22,0,832.2200000000003,0.8088563543642883,225.1778,0.2623287807173985,0.19091424206206284,0.5477117363357727,0.09453033059348998,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
2564.52,528.43,0.37,3710.16,1,634.0,0.46,446.14,144.37,8,632.62,27,0,454.74,1996.53,817.94,78.9,2036.09,0,2036.0900000000001,0.20597383766254013,205.2244,1.194907730955934,0.7936363778103465,3.7710934401148406,0.17725061585955285,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2482.43,3409.37,0.11,2947.33,1,744.0,0.24,840.11,294.95,1,569.85,76,0,780.3,2376.93,1375.99,89.4,0.0,0,-926.94,1.372847231450051,201.6264,0.16709330659136692,0.0,0.6969712963696021,0.3142025343979899,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4348.67,2319.55,0.29,1793.65,1,628.0,0.36,309.35,519.73,3,517.86,41,0,324.08,1977.47,398.92,13.6,2029.12,1,2029.12,0.5332703400487854,111.366,0.22316261231173642,0.4664997574528642,0.8521557389411992,0.0745068016654137,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
4558.71,3893.4,0.12,3720.03,1,685.0,0.11,427.88,474.65,8,0.0,44,0,589.98,3002.99,1199.99,34.1,665.31,0,665.31,0.8538700926155391,47.0668,0.0,0.14591059519136085,0.7711046631059982,0.1293898076851379,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
2696.33,4383.92,0.16,2334.44,1,781.0,0.16,541.94,155.02,9,819.03,73,0,286.13,2805.28,1382.07,79.2,0.0,0,-1687.5900000000001,1.6252812966896895,86.7104,0.18678333926274596,0.0,0.6397562555303176,0.10607897439319623,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
3032.06,2532.83,0.08,2491.6,2,626.0,0.31,905.02,441.33,4,1566.03,92,0,811.21,2401.58,1061.38,33.3,499.23,0,499.23,0.8350741495387496,280.5562,0.6180485667941417,0.16459615042234577,0.9478062853466886,0.2674559685598043,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
2586.75,1986.99,0.29,2541.13,0,729.0,0.13,755.51,146.2,5,822.22,58,0,634.8,2620.12,823.97,0.8,599.76,0,599.76,0.7678446526905613,98.2163,0.4135936297466285,0.2317689112163076,1.3179744364911292,0.24530963191962127,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
3466.72,3246.7,0.21,3563.86,0,657.0,0.39,608.43,0.0,9,714.29,78,0,761.25,2750.12,1771.87,0.7,220.02,0,220.01999999999998,0.9362635968301939,237.2877,0.2199371863164701,0.06344802925265017,0.846790036025495,0.21952464443496017,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
3634.99,4646.84,0.35,3024.86,2,590.0,0.6,291.01,305.78,1,556.13,86,0,433.19,1887.85,1149.33,78.5,0.0,0,-1011.8500000000004,1.278012315765445,174.606,0.1196534304106854,0.0,0.4061779235085545,0.11913949158276013,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
3878.21,4252.27,0.13,3011.93,1,737.0,0.25,445.08,612.36,9,1199.01,37,0,489.46,3072.24,534.37,56.4,0.0,0,-374.0600000000004,1.096169065350935,111.27,0.2819031004380159,0.0,0.7223242352354775,0.12617517484230037,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
3381.49,2511.31,0.15,3827.6,2,631.0,0.32,548.03,255.31,2,0.0,77,0,370.14,1862.06,1062.79,74.4,870.18,0,870.1799999999998,0.742444175740357,175.3696,0.0,0.2572601840655848,0.7411744569738608,0.1094282614287108,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
3721.78,3474.64,0.18,2525.57,0,688.0,0.36,617.54,415.47,2,520.93,55,0,366.05,2204.38,1225.51,92.9,247.14,0,247.14000000000033,0.9333455106130364,222.31439999999998,0.1498803098134444,0.06638587292292318,0.6342371476907851,0.09832705666195692,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
4103.18,1429.14,0.14,3061.88,1,578.0,0.48,838.61,218.39,6,1314.01,62,0,538.49,1622.35,1188.24,42.2,2674.04,0,2674.04,0.3482157215326813,402.5328,0.9187981596207364,0.65154062443655,1.1343994294264896,0.1312052590286001,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
3663.05,3183.98,0.2,2415.92,1,667.0,0.53,749.44,94.87,7,1186.39,29,0,724.99,2725.55,1166.44,24.5,479.07,0,479.07000000000016,0.8689783163439363,397.20320000000004,0.3724952746956025,0.13074876161624432,0.855751056521548,0.19786574964861287,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3431.03,2674.01,0.09,2327.69,2,655.0,0.26,733.69,125.29,1,1546.97,50,0,475.35,2420.72,1574.76,69.9,757.02,0,757.02,0.7791336322817691,190.75940000000003,0.5783043801705414,0.22057499497382013,0.9049386731264555,0.13850403405564637,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
4564.72,3822.91,0.13,2096.04,0,771.0,0.26,307.19,440.57,6,878.29,86,0,475.14,2673.79,2331.12,92.9,741.81,0,741.8100000000004,0.8373071498033168,79.8694,0.22968375301719968,0.16247382669108046,0.6992293228658625,0.10406682845202947,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
4530.16,2588.87,0.08,3093.13,1,758.0,0.38,799.1,570.77,3,1041.48,70,0,772.5,1455.77,1026.23,50.2,1941.29,0,1941.29,0.5713481757430768,303.658,0.40213601454899284,0.42843113021831053,0.5621015726658095,0.17048614482825591,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
3337.61,3491.33,0.27,2247.47,1,590.0,0.4,542.22,288.37,8,941.54,37,0,550.48,1924.02,699.54,38.5,0.0,0,-153.7199999999998,1.0457435879003536,216.88800000000003,0.26960224262884663,0.0,0.5509273178651503,0.1648829902264715,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
4950.53,2660.23,0.1,2722.77,2,697.0,0.13,355.31,626.49,6,1294.31,23,0,191.95,2894.7,2070.84,76.5,2290.3,0,2290.2999999999997,0.5372541416491469,46.1903,0.4863578119891929,0.46254390057214645,1.0877301097612757,0.03876579562276711,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
3604.93,3988.9,0.31,2924.95,1,723.0,0.33,899.1,37.24,4,620.93,23,0,463.33,2238.26,863.76,88.3,0.0,0,-383.97000000000025,1.106205611312477,296.70300000000003,0.1556254542720369,0.0,0.5609814782325372,0.12849112434240265,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
3333.42,2866.01,0.28,3242.65,2,656.0,0.45,764.27,0.0,4,1440.17,54,0,463.89,2456.95,1392.13,83.5,467.41,0,467.40999999999985,0.8595227955686446,343.9215,0.5023247215740441,0.14017730219948296,0.8569729439381096,0.13912164634329208,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
4000.02,2328.58,0.15,2220.19,2,649.0,0.27,847.92,437.01,4,595.56,81,0,1056.87,1689.55,663.87,73.4,1671.44,0,1671.44,0.5819965908693283,228.9384,0.2556512332695164,0.4177534728644196,0.7252594888348973,0.2641501417138629,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2223.4,4052.87,0.24,1666.71,1,748.0,0.23,302.07,125.3,7,0.0,27,0,462.78,2958.2,885.91,49.7,0.0,0,-1829.4699999999998,1.822005934184499,69.4761,0.0,0.0,0.7297224627331413,0.2080471138284481,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
3317.96,2244.96,0.16,2676.84,1,676.0,0.29,564.75,240.94,9,616.13,87,0,771.54,1482.21,675.18,17.5,1073.0,0,1073.0,0.6764046568804686,163.77749999999997,0.27432812694794206,0.3232940439173717,0.6599449678533901,0.2324643864343047,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4567.36,1759.78,0.2,2890.83,1,691.0,0.55,746.58,567.41,2,1021.65,86,0,394.38,2986.7,1506.79,87.4,2807.58,0,2807.58,0.3852104475128931,410.619,0.5802258090164586,0.6145706555525396,1.6962368950124376,0.08632857305466295,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
4736.23,2157.48,0.06,2196.61,1,662.0,0.4,289.77,322.29,3,469.2,94,0,589.69,1045.09,517.71,25.3,2578.75,1,2578.7499999999995,0.45543070528557833,115.908,0.21737518994848226,0.5443582008895494,0.4841786812942441,0.1244799175889708,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
4482.65,2778.98,0.33,2849.01,1,733.0,0.11,542.56,0.0,8,1256.63,34,0,405.33,3889.18,731.96,8.9,1703.67,0,1703.6699999999996,0.6198030622372398,59.681599999999996,0.45202843185922204,0.3799739051888529,1.3989956762278866,0.09040179318189422,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
4505.88,3163.56,0.29,2157.48,2,759.0,0.27,135.89,917.85,3,957.09,79,0,1053.6,2116.95,948.3,0.2,1342.32,0,1342.3200000000002,0.7019401448452144,36.6903,0.30244014965745636,0.297837972166998,0.6689555578026645,0.23377591593297356,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
3700.6,3883.78,0.12,2798.97,1,795.0,0.11,230.12,380.85,1,839.0,35,0,367.45,2202.35,946.23,95.0,0.0,0,-183.1800000000003,1.049216555003242,25.313200000000002,0.2159710459794377,0.0,0.5669175603251664,0.09926788415820186,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
2410.85,2662.64,0.14,3478.9,0,757.0,0.34,430.99,454.46,7,1216.32,29,0,500.57,2090.47,1451.78,42.6,0.0,0,-251.78999999999996,1.1039824201339221,146.53660000000002,0.456638284452854,0.0,0.7848170173146521,0.20754607459004498,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
3004.32,2638.58,0.32,3205.82,2,668.0,0.42,682.86,374.24,7,701.97,79,0,214.6,1658.69,1406.91,9.3,365.74,0,365.74000000000024,0.8779697336722877,286.8012,0.26594003591480464,0.12169752305910851,0.6283916380636314,0.0714067054423489,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
3771.84,3244.96,0.08,2780.08,2,667.0,0.39,421.53,557.29,8,794.06,41,0,479.25,2849.38,1104.26,8.5,526.88,0,526.8800000000001,0.8600841806172538,164.39669999999998,0.24463024806220654,0.1396507670614179,0.8778235098399241,0.1270263249965543,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
4735.73,1392.36,0.18,2826.4,0,671.0,0.49,428.61,748.8,5,874.75,68,0,150.96,3448.23,1142.43,96.6,3343.37,1,3343.37,0.2939496234744222,210.0189,0.6277989894930242,0.7058392604180521,2.474758856289832,0.031870087592073014,1,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
3664.19,1462.03,0.2,2326.2,1,598.0,0.23,169.87,674.51,7,796.65,29,0,395.86,2541.82,1141.8,36.5,2202.16,0,2202.16,0.3988961008842652,39.070100000000004,0.5445206181691421,0.6008310619640455,1.7373669712856197,0.1080053148677149,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3885.63,2852.55,0.09,2441.69,0,737.0,0.49,619.97,286.25,4,1245.93,76,0,738.47,1101.12,1591.46,3.5,1033.08,0,1033.08,0.7339391709527278,303.7853,0.4366245553783883,0.26580353674005497,0.38587724063009227,0.19000265011076434,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4597.8,1857.4,0.39,3096.4,1,655.0,0.21,392.62,188.99,7,754.26,68,0,666.97,2620.23,1345.19,53.0,2740.4,0,2740.4,0.4038879707749848,82.4502,0.4058652604390874,0.5958945811950944,1.4099386569091692,0.1450313125163086,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
5201.93,3669.72,0.21,2392.96,1,606.0,0.43,684.12,339.24,6,165.26,41,1,409.53,2547.73,1065.59,91.9,1532.21,0,1532.2100000000005,0.7053179650696818,294.1716,0.04502114026675966,0.2944898355349774,0.694068193705867,0.07871141837387778,1,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
5219.48,2840.75,0.39,2019.63,1,719.0,0.52,426.94,129.94,4,1366.26,26,0,404.79,2027.88,1731.17,43.3,2378.73,1,2378.7299999999996,0.5441549436067182,222.0088,0.48078120876220637,0.4556535031261494,0.7136025336500397,0.07753884700257449,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
3451.76,1246.26,0.13,2080.15,1,661.0,0.53,559.8,220.11,4,1191.36,81,0,652.8,2646.93,1063.34,81.3,2205.5,1,2205.5,0.3609460257880652,296.694,0.9551817584144444,0.63876435083817,2.1221958533104566,0.1890661383936329,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
4478.78,3190.63,0.06,2752.43,1,632.0,0.11,457.55,210.85,7,1130.73,37,0,159.04,2394.08,300.0,78.1,1288.15,0,1288.1499999999996,0.7122291719682664,50.3305,0.35427978807067234,0.2875476027840653,0.750112011730683,0.03550174338918429,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
2097.52,4403.14,0.37,3017.51,1,658.0,0.28,610.22,28.99,9,938.7,57,0,601.95,3608.57,1287.62,87.3,0.0,0,-2305.6200000000003,2.098212073270686,170.8616,0.21314036338536013,0.0,0.8193586034958017,0.28684501458170525,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
3605.42,1967.19,0.12,3775.75,1,632.0,0.31,460.33,802.34,7,669.82,85,0,752.72,2787.72,763.19,67.1,1638.23,0,1638.23,0.5454689137704427,142.7023,0.3403228346856757,0.454253802940312,1.4163876455017044,0.20871667748071496,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False
3704.29,3077.46,0.33,2194.05,2,632.0,0.58,569.28,140.81,3,540.88,69,0,464.49,1786.51,1071.82,89.4,626.83,0,626.8299999999999,0.8305584718065253,330.1824,0.17569823872975449,0.1691716437849669,0.5803258772243265,0.12535860890780479,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2369.32,3415.98,0.16,2228.25,1,679.0,0.32,608.52,88.08,6,349.43,96,0,698.75,2691.42,762.69,21.0,0.0,0,-1046.6599999999999,1.441147186877721,194.7264,0.10226281687337942,0.0,0.7876604487003144,0.29479142056768703,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
1940.92,3667.78,0.19,2711.17,1,639.0,0.25,663.6,79.0,9,1452.51,21,0,340.8,1193.92,755.67,37.7,0.0,0,-1726.8600000000001,1.8887389799785779,165.9,0.39591090226178727,0.0,0.32542698117630386,0.17549641591826645,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
3568.93,2621.82,0.19,2343.12,1,681.0,0.55,385.83,455.31,4,911.69,49,0,360.97,1357.68,1028.19,36.7,947.11,0,947.1099999999997,0.7344177616928064,212.2065,0.34759914900755673,0.2653021207698751,0.5176413173607034,0.10111402744591631,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3718.65,2586.2,0.27,3746.79,1,635.0,0.27,483.14,555.05,3,1282.18,34,0,600.24,3029.1,977.26,26.4,1132.45,0,1132.4500000000003,0.6952804699366876,130.4478,0.4955859616573903,0.30445068756469024,1.1708024118738405,0.16137002137297865,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
4237.7,2526.78,0.07,3161.0,2,704.0,0.43,144.97,328.86,1,1301.13,37,0,828.46,1271.5,1561.97,35.6,1710.92,0,1710.9199999999996,0.596121452332083,62.3371,0.5147322947408398,0.40364262627692454,0.5030105468039149,0.1954514355816642,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
6326.95,3744.31,0.18,2110.99,1,734.0,0.54,548.16,565.97,2,883.99,38,0,614.14,2175.37,648.88,60.0,2582.64,1,2582.64,0.5917097954313798,296.0064,0.23602585633765963,0.40813217550707576,0.58082508523994,0.09705196785688888,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
3397.68,2411.48,0.25,3757.28,0,640.0,0.45,547.43,532.64,4,105.0,93,0,456.26,1885.64,1065.27,59.5,986.2,0,986.1999999999998,0.7095342897830923,246.34349999999998,0.04352367688022284,0.29017147833864915,0.781618914975461,0.13424623677427708,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
4122.67,4323.12,0.06,2857.97,0,685.0,0.52,720.77,480.23,4,541.69,58,0,688.68,2639.44,720.33,95.7,0.0,0,-200.44999999999982,1.0483671098802765,374.8004,0.12527173158931762,0.0,0.6103993413688797,0.16700657424090676,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
4108.74,2395.76,0.33,2648.34,2,684.0,0.1,576.5,222.34,3,1440.0,33,0,577.59,1243.61,1333.61,26.6,1712.98,0,1712.9799999999996,0.5829468530855968,57.650000000000006,0.6008110949782205,0.41680982251918614,0.518871309601295,0.14054173743351162,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
4239.48,2694.98,0.25,3893.65,1,629.0,0.19,651.54,492.66,6,649.92,96,0,643.53,2241.09,1327.77,5.1,1544.5,0,1544.4999999999995,0.6355365430328642,123.7926,0.24107003761155496,0.364227634607403,0.8312710034940912,0.15175876315888767,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
5658.78,1950.82,0.21,2505.21,1,753.0,0.11,692.79,602.16,8,1480.39,46,0,94.59,1825.62,757.66,45.5,3707.96,1,3707.96,0.3446812420270753,76.20689999999999,0.7584664569478744,0.6551420726600681,0.9353423983768995,0.01671266374311369,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4942.76,2125.28,0.25,3072.48,1,718.0,0.55,381.53,575.14,6,1280.06,78,0,568.26,2819.31,1942.2,80.3,2817.48,0,2817.48,0.4298914186772821,209.8415,0.6020185488270594,0.5699063061313656,1.3259354365370504,0.11494490023787562,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
4701.15,1944.31,0.31,2446.83,2,665.0,0.33,307.81,306.64,7,872.25,29,0,429.85,2213.05,1159.35,51.0,2756.84,1,2756.8399999999997,0.4134938272917708,101.57730000000001,0.448386118407863,0.5862935040353882,1.1376335905331285,0.09141562902076711,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
4189.92,3941.02,0.29,3687.77,2,608.0,0.46,523.79,55.24,7,1319.76,30,0,437.55,1566.78,1575.62,2.5,248.9,0,248.9000000000001,0.9403710879711376,240.9434,0.3347928219542265,0.059390300936309925,0.3974561265544061,0.1044042835463335,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
3557.29,3302.7,0.25,3064.54,0,687.0,0.43,344.88,119.36,1,1286.41,33,0,615.96,2166.96,1813.17,16.4,254.59,0,254.59000000000015,0.9281705538334424,148.2984,0.3893846293549657,0.07154841229916617,0.6559191209855617,0.1731056209583817,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2927.02,2492.13,0.09,2553.59,0,744.0,0.53,497.76,613.9,3,1972.13,86,0,678.52,2991.42,771.64,79.1,434.89,0,434.8899999999999,0.8511314813423406,263.8128,0.7910257387300301,0.14852699093585425,1.1998652296510812,0.23173338979925,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2903.77,1357.21,0.37,3195.68,1,628.0,0.21,742.36,618.21,4,763.28,45,0,418.47,2379.46,1538.14,22.3,1546.56,0,1546.56,0.46723492737807126,155.8956,0.5619749523269597,0.5324208112862636,1.751908762267985,0.144063041135787,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
4327.77,3154.73,0.33,3359.46,1,608.0,0.31,717.15,104.91,3,1091.82,23,0,443.4,2752.42,1140.7,37.5,1173.04,0,1173.0400000000004,0.7287820789739348,222.3165,0.34598016940612786,0.2709869085213582,0.8721975580927392,0.10243094458703048,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
4873.0,3477.82,0.24,3437.07,0,653.0,0.17,378.11,563.35,8,776.84,57,0,315.63,2119.93,1972.01,12.5,1395.18,0,1395.1799999999998,0.7135453426343866,64.2787,0.22330560362421742,0.28624948707427167,0.6093819168568652,0.06475789905621666,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
4207.24,3409.25,0.27,3005.56,2,658.0,0.2,298.73,610.19,1,1578.22,35,0,245.45,2125.75,1166.55,92.5,797.99,0,797.9899999999998,0.8101367792711442,59.74600000000001,0.46278718569019867,0.1896255916962911,0.6233413972582655,0.05832604604300135,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
4776.26,4119.67,0.07,2743.44,2,766.0,0.32,582.46,849.42,4,1349.01,34,0,479.1,2033.45,776.98,19.8,656.59,0,656.5900000000001,0.8623499662986732,186.3872,0.3273763732596883,0.13744070869075578,0.4934755755738751,0.10028761256452444,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
